#feature.id	feature.chr	feature.start	feature.end	feature.strand	peak.chr	peak.start	peak.end	order	dist_closest	dist_TSS	dist_TES
NM_027921_Slc16a14	chr1	84902046	84931841	-	---	---	---	---	---	---	---
NM_027971_Serpinb12	chr1	108831026	108853655	+	chr1	108747519	108747791	1 of 3	83235	83235	105864
NM_027971_Serpinb12	chr1	108831026	108853655	+	chr1	108747519	108747791	2 of 3	83235	83235	105864
NM_027971_Serpinb12	chr1	108831026	108853655	+	chr1	108747519	108747791	3 of 3	83235	83235	105864
NM_027979_Chit1	chr1	136007829	136048117	+	chr1	135851853	135852218	1 of 4	155611	155611	195899
NM_027979_Chit1	chr1	136007829	136048117	+	chr1	135851853	135852218	2 of 4	155611	155611	195899
NM_027979_Chit1	chr1	136007829	136048117	+	chr1	135582677	135582828	3 of 4	425001	425001	465289
NM_027979_Chit1	chr1	136007829	136048117	+	chr1	136956468	136956598	4 of 4	908351	948639	908351
NM_028057_Cyb5r1	chr1	136302358	136308302	+	chr1	135851853	135852218	1 of 4	450140	450140	456084
NM_028057_Cyb5r1	chr1	136302358	136308302	+	chr1	135851853	135852218	2 of 4	450140	450140	456084
NM_028057_Cyb5r1	chr1	136302358	136308302	+	chr1	136956468	136956598	3 of 4	648166	654110	648166
NM_028057_Cyb5r1	chr1	136302358	136308302	+	chr1	135582677	135582828	4 of 4	719530	719530	725474
NM_028091_Osgepl1	chr1	53370488	53383184	+	chr1	52625416	52625560	1 of 3	744928	744928	757624
NM_028091_Osgepl1	chr1	53370488	53383184	+	chr1	52625416	52625560	2 of 3	744928	744928	757624
NM_028091_Osgepl1	chr1	53370488	53383184	+	chr1	52625416	52625560	3 of 3	744928	744928	757624
NM_028135_Tmem163	chr1	129382910	129574703	-	---	---	---	---	---	---	---
NM_028173_Tram1	chr1	13554779	13579965	-	chr1	13829227	13829564	1 of 1	249262	249262	274448
NM_028250_Acbd6	chr1	157358146	157536633	+	---	---	---	---	---	---	---
NM_028320_Adipor1	chr1	136311830	136329944	+	chr1	135851853	135852218	1 of 4	459612	459612	477726
NM_028320_Adipor1	chr1	136311830	136329944	+	chr1	135851853	135852218	2 of 4	459612	459612	477726
NM_028320_Adipor1	chr1	136311830	136329944	+	chr1	136956468	136956598	3 of 4	626524	644638	626524
NM_028320_Adipor1	chr1	136311830	136329944	+	chr1	135582677	135582828	4 of 4	729002	729002	747116
NM_028333_Angptl1	chr1	158769061	158791209	+	chr1	158835251	158835391	1 of 4	44042	66190	44042
NM_028333_Angptl1	chr1	158769061	158791209	+	chr1	158835251	158835391	2 of 4	44042	66190	44042
NM_028333_Angptl1	chr1	158769061	158791209	+	chr1	158835251	158835391	3 of 4	44042	66190	44042
NM_028333_Angptl1	chr1	158769061	158791209	+	chr1	158835251	158835391	4 of 4	44042	66190	44042
NM_028399_Ccnt2	chr1	129670253	129704638	+	---	---	---	---	---	---	---
NM_028408_Cnih3	chr1	183282759	183419790	+	chr1	182479646	182479905	1 of 2	802854	802854	939885
NM_028408_Cnih3	chr1	183282759	183419790	+	chr1	182479646	182479905	2 of 2	802854	802854	939885
NM_028450_Gulp1	chr1	44608366	44896390	+	chr1	44195449	44195639	1 of 2	412727	412727	700751
NM_028450_Gulp1	chr1	44608366	44896390	+	chr1	44195449	44195639	2 of 2	412727	412727	700751
NM_028534_Smap1	chr1	23833022	23929292	-	chr1	24609562	24609623	1 of 4	680270	680270	776540
NM_028534_Smap1	chr1	23833022	23929292	-	chr1	24609562	24609623	2 of 4	680270	680270	776540
NM_028534_Smap1	chr1	23833022	23929292	-	chr1	24609923	24609992	3 of 4	680631	680631	776901
NM_028534_Smap1	chr1	23833022	23929292	-	chr1	24609923	24609992	4 of 4	680631	680631	776901
NM_028696_Obfc2a	chr1	51417024	51550602	-	---	---	---	---	---	---	---
NM_028713_Rftn2	chr1	55227030	55283748	-	chr1	55283572	55283675	1 of 3	0	73	56542
NM_028713_Rftn2	chr1	55227030	55283748	-	chr1	55283572	55283675	2 of 3	0	73	56542
NM_028713_Rftn2	chr1	55227030	55283748	-	chr1	54631692	54631815	3 of 3	595215	651933	595215
NM_028717_Als2	chr1	59219131	59294111	-	---	---	---	---	---	---	---
NM_028749_Npl	chr1	155350145	155424001	-	chr1	155123313	155123435	1 of 3	226710	300566	226710
NM_028749_Npl	chr1	155350145	155424001	-	chr1	155123313	155123435	2 of 3	226710	300566	226710
NM_028749_Npl	chr1	155350145	155424001	-	chr1	154971572	154971673	3 of 3	378472	452328	378472
NM_028776_Scyl3	chr1	165876143	165924907	-	---	---	---	---	---	---	---
NM_028776_Scyl3	chr1	165859251	165885242	+	---	---	---	---	---	---	---
NM_028778_Nuak2	chr1	134212715	134241254	+	---	---	---	---	---	---	---
NM_028787_Slc35f5	chr1	127332249	127554856	+	---	---	---	---	---	---	---
NM_028817_Acsl3	chr1	78654388	78743434	+	chr1	78630893	78631160	1 of 4	23228	23228	112274
NM_028817_Acsl3	chr1	78654388	78743434	+	chr1	78630893	78631160	2 of 4	23228	23228	112274
NM_028817_Acsl3	chr1	78654388	78743434	+	chr1	78630893	78631160	3 of 4	23228	23228	112274
NM_028817_Acsl3	chr1	78654388	78743434	+	chr1	78630893	78631160	4 of 4	23228	23228	112274
NM_028829_Paqr8	chr1	20811519	20929711	+	---	---	---	---	---	---	---
NM_028848_Spata17	chr1	188868366	189039831	-	---	---	---	---	---	---	---
NM_028889_Efhd1	chr1	89160561	89207413	+	chr1	88408969	88409267	1 of 4	751294	751294	798146
NM_028889_Efhd1	chr1	89160561	89207413	+	chr1	89989553	89989714	2 of 4	782140	828992	782140
NM_028889_Efhd1	chr1	89160561	89207413	+	chr1	89989553	89989714	3 of 4	782140	828992	782140
NM_028889_Efhd1	chr1	89160561	89207413	+	chr1	89989553	89989714	4 of 4	782140	828992	782140
NM_028942_Slco6c1	chr1	98899133	99024880	-	---	---	---	---	---	---	---
NM_029025_Tmem81	chr1	134402623	134405216	+	---	---	---	---	---	---	---
NM_029084_Slamf8	chr1	174510275	174520700	-	chr1	174376470	174376659	1 of 1	133616	144041	133616
NM_029115_4930455F23Rik	chr1	166205721	166217973	+	---	---	---	---	---	---	---
NM_029160_Spag16	chr1	69873526	70771706	+	---	---	---	---	---	---	---
NM_029269_Spp2	chr1	90303568	90373213	+	chr1	90412932	90413132	1 of 4	39719	109364	39719
NM_029269_Spp2	chr1	90303568	90373213	+	chr1	90592499	90592629	2 of 4	219286	288931	219286
NM_029269_Spp2	chr1	90303568	90373213	+	chr1	89989553	89989714	3 of 4	313854	313854	383499
NM_029269_Spp2	chr1	90303568	90373213	+	chr1	89989553	89989714	4 of 4	313854	313854	383499
NM_029398_Tmem14a	chr1	21143538	21220248	+	---	---	---	---	---	---	---
NM_029409_Mff	chr1	82721393	82748958	+	---	---	---	---	---	---	---
NM_029612_Slamf9	chr1	174392516	174408706	+	chr1	174376470	174376659	1 of 1	15857	15857	32047
NM_029696_Mdh1b	chr1	63745401	63776894	-	chr1	63664888	63665018	1 of 1	80383	111876	80383
NM_029756_Sdccag8	chr1	178743478	178953256	+	---	---	---	---	---	---	---
NM_029766_Dtl	chr1	193272523	193399423	-	chr1	194258648	194259032	1 of 2	859225	859225	986125
NM_029766_Dtl	chr1	193272523	193399423	-	chr1	194258648	194259032	2 of 2	859225	859225	986125
NM_029846_Atg16l1	chr1	89652465	89697344	+	chr1	89989553	89989714	1 of 4	292209	337088	292209
NM_029846_Atg16l1	chr1	89652465	89697344	+	chr1	89989553	89989714	2 of 4	292209	337088	292209
NM_029846_Atg16l1	chr1	89652465	89697344	+	chr1	89989553	89989714	3 of 4	292209	337088	292209
NM_029846_Atg16l1	chr1	89652465	89697344	+	chr1	89989553	89989714	4 of 4	292209	337088	292209
NM_029888_Zfp142	chr1	74612492	74634794	-	chr1	75481920	75482054	1 of 2	847126	847126	869428
NM_029888_Zfp142	chr1	74612492	74634794	-	chr1	75481920	75482054	2 of 2	847126	847126	869428
NM_030013_Cyp20a1	chr1	60400175	60444904	+	---	---	---	---	---	---	---
NM_030025_Ccdc150	chr1	54251865	54451794	+	chr1	54631692	54631815	1 of 1	179898	379827	179898
NM_030060_Batf3	chr1	192921746	192944913	+	---	---	---	---	---	---	---
NM_030131_Cnih4	chr1	183074401	183099213	+	chr1	182479646	182479905	1 of 2	594496	594496	619308
NM_030131_Cnih4	chr1	183074401	183099213	+	chr1	182479646	182479905	2 of 2	594496	594496	619308
NM_030211_Kctd18	chr1	58007830	58075790	-	---	---	---	---	---	---	---
NM_030245_Tada1l	chr1	168309248	168323752	+	chr1	167906284	167906554	1 of 4	402694	402694	417198
NM_030245_Tada1l	chr1	168309248	168323752	+	chr1	167906284	167906554	2 of 4	402694	402694	417198
NM_030245_Tada1l	chr1	168309248	168323752	+	chr1	167906284	167906554	3 of 4	402694	402694	417198
NM_030245_Tada1l	chr1	168309248	168323752	+	chr1	167906284	167906554	4 of 4	402694	402694	417198
NM_030266_Inpp4a	chr1	37356703	37476203	+	---	---	---	---	---	---	---
NM_030556_Slc19a3	chr1	83001155	83083196	-	---	---	---	---	---	---	---
NM_030676_Nr5a2	chr1	138739149	138950879	-	chr1	138437726	138437860	1 of 2	301289	513019	301289
NM_030676_Nr5a2	chr1	138739149	138950879	-	chr1	138437726	138437860	2 of 2	301289	513019	301289
NM_030710_Slamf6	chr1	173847613	173932462	+	chr1	174376470	174376659	1 of 1	444008	528857	444008
NM_030724_Uck2	chr1	169106790	169215431	-	---	---	---	---	---	---	---
NM_031164_F13b	chr1	141398326	141420329	+	---	---	---	---	---	---	---
NM_031179_Sf3b1	chr1	55042016	55084369	-	chr1	55283572	55283675	1 of 3	199203	199203	241556
NM_031179_Sf3b1	chr1	55042016	55084369	-	chr1	55283572	55283675	2 of 3	199203	199203	241556
NM_031179_Sf3b1	chr1	55042016	55084369	-	chr1	54631692	54631815	3 of 3	410201	452554	410201
NM_031189_Myog	chr1	136186558	136189125	+	chr1	135851853	135852218	1 of 4	334340	334340	336907
NM_031189_Myog	chr1	136186558	136189125	+	chr1	135851853	135852218	2 of 4	334340	334340	336907
NM_031189_Myog	chr1	136186558	136189125	+	chr1	135582677	135582828	3 of 4	603730	603730	606297
NM_031189_Myog	chr1	136186558	136189125	+	chr1	136956468	136956598	4 of 4	767343	769910	767343
NM_031192_Ren1	chr1	135246578	135256895	+	chr1	135582677	135582828	1 of 3	325782	336099	325782
NM_031192_Ren1	chr1	135246578	135256895	+	chr1	135851853	135852218	2 of 3	594958	605275	594958
NM_031192_Ren1	chr1	135246578	135256895	+	chr1	135851853	135852218	3 of 3	594958	605275	594958
NM_031402_Crispld1	chr1	17717123	17756425	+	chr1	17030405	17030545	1 of 2	686578	686578	725880
NM_031402_Crispld1	chr1	17717123	17756425	+	chr1	17030405	17030545	2 of 2	686578	686578	725880
NM_032005_Tbx19	chr1	167056323	167090894	-	chr1	167222964	167223261	1 of 4	132070	132070	166641
NM_032005_Tbx19	chr1	167056323	167090894	-	chr1	167222964	167223261	2 of 4	132070	132070	166641
NM_032005_Tbx19	chr1	167056323	167090894	-	chr1	167906284	167906554	3 of 4	815390	815390	849961
NM_032005_Tbx19	chr1	167056323	167090894	-	chr1	167906284	167906554	4 of 4	815390	815390	849961
NM_033077_D1Pas1	chr1	188791295	188934742	+	---	---	---	---	---	---	---
NM_033509_Vangl2	chr1	173931096	173977129	-	chr1	174376470	174376659	1 of 1	399341	399341	445374
NM_033563_Klf7	chr1	64049920	64169179	-	chr1	63664888	63665018	1 of 1	384902	504161	384902
NM_033570_Cnnm4	chr1	36528452	36565609	+	chr1	36106813	36107058	1 of 1	421394	421394	458551
NM_033608_Igsf9	chr1	174411686	174429005	+	chr1	174376470	174376659	1 of 1	35027	35027	52346
NM_033652_Lmx1a	chr1	169579767	169778872	+	chr1	170255081	170255260	1 of 2	476209	675314	476209
NM_033652_Lmx1a	chr1	169579767	169778872	+	chr1	170255081	170255260	2 of 2	476209	675314	476209
NM_053015_Mlph	chr1	92811657	92847814	+	chr1	92070253	92070431	1 of 2	741226	741226	777383
NM_053015_Mlph	chr1	92811657	92847814	+	chr1	92070253	92070431	2 of 2	741226	741226	777383
NM_053095_Il24	chr1	132778072	132784021	-	chr1	132950929	132951247	1 of 2	166908	166908	172857
NM_053095_Il24	chr1	132778072	132784021	-	chr1	133114860	133115015	2 of 2	330839	330839	336788
NM_053106_Lmod1	chr1	137221395	137264642	+	chr1	136956468	136956598	1 of 1	264797	264797	308044
NM_053107_Gpr45	chr1	43009719	43092301	+	---	---	---	---	---	---	---
NM_053191_Pi15	chr1	17591992	17621000	+	chr1	17030405	17030545	1 of 2	561447	561447	590455
NM_053191_Pi15	chr1	17591992	17621000	+	chr1	17030405	17030545	2 of 2	561447	561447	590455
NM_053199_Cadm3	chr1	175264723	175362523	-	chr1	174376470	174376659	1 of 1	888064	985864	888064
NM_053257_Rpl31	chr1	39421000	39429094	+	chr1	39492140	39492513	1 of 4	63046	71140	63046
NM_053257_Rpl31	chr1	39421000	39429094	+	chr1	39492140	39492513	2 of 4	63046	71140	63046
NM_053257_Rpl31	chr1	39421000	39429094	+	chr1	40325917	40326123	3 of 4	896823	904917	896823
NM_053257_Rpl31	chr1	39421000	39429094	+	chr1	40325917	40326123	4 of 4	896823	904917	896823
NM_053270_Rims1	chr1	22275987	22813178	-	---	---	---	---	---	---	---
NM_054076_Optc	chr1	135787973	135805299	-	chr1	135851853	135852218	1 of 3	46554	46554	63880
NM_054076_Optc	chr1	135787973	135805299	-	chr1	135851853	135852218	2 of 3	46554	46554	63880
NM_054076_Optc	chr1	135787973	135805299	-	chr1	135582677	135582828	3 of 3	205145	222471	205145
NM_054077_Prelp	chr1	135806855	135865173	-	chr1	135851853	135852218	1 of 3	0	12955	44998
NM_054077_Prelp	chr1	135806855	135865173	-	chr1	135851853	135852218	2 of 3	0	12955	44998
NM_054077_Prelp	chr1	135806855	135865173	-	chr1	135582677	135582828	3 of 3	224027	282345	224027
NM_054087_Slc19a2	chr1	166178694	166196022	+	---	---	---	---	---	---	---
NM_054102_Ivns1abp	chr1	153196503	153212127	+	---	---	---	---	---	---	---
NM_080419_Igsf8	chr1	174191772	174249967	+	chr1	174376470	174376659	1 of 1	126503	184698	126503
NM_080844_Serpinc1	chr1	162908738	162946004	+	chr1	163827897	163828062	1 of 3	881893	919159	881893
NM_080844_Serpinc1	chr1	162908738	162946004	+	chr1	163827897	163828062	2 of 3	881893	919159	881893
NM_080844_Serpinc1	chr1	162908738	162946004	+	chr1	163827897	163828062	3 of 3	881893	919159	881893
NM_080850_Pask	chr1	95205357	95240039	-	chr1	95186508	95186637	1 of 2	18720	53402	18720
NM_080850_Pask	chr1	95205357	95240039	-	chr1	95186508	95186637	2 of 2	18720	53402	18720
NM_130456_Nphs2	chr1	158233397	158258162	+	chr1	158510523	158510813	1 of 4	252361	277126	252361
NM_130456_Nphs2	chr1	158233397	158258162	+	chr1	158510523	158510813	2 of 4	252361	277126	252361
NM_130456_Nphs2	chr1	158233397	158258162	+	chr1	158537267	158537411	3 of 4	279105	303870	279105
NM_130456_Nphs2	chr1	158233397	158258162	+	chr1	158537267	158537411	4 of 4	279105	303870	279105
NM_130890_Capn8	chr1	184489366	184629001	+	---	---	---	---	---	---	---
NM_133193_Il1rl2	chr1	40381454	40447345	+	chr1	40325917	40326123	1 of 4	55331	55331	121222
NM_133193_Il1rl2	chr1	40381454	40447345	+	chr1	40325917	40326123	2 of 4	55331	55331	121222
NM_133193_Il1rl2	chr1	40381454	40447345	+	chr1	40325917	40326123	3 of 4	55331	55331	121222
NM_133193_Il1rl2	chr1	40381454	40447345	+	chr1	39492140	39492513	4 of 4	888941	888941	954832
NM_133220_Sgk3	chr1	9787936	9890911	+	chr1	9619175	9619382	1 of 3	168554	168554	271529
NM_133220_Sgk3	chr1	9787936	9890911	+	chr1	9619046	9619167	2 of 3	168769	168769	271744
NM_133220_Sgk3	chr1	9787936	9890911	+	chr1	10617233	10617437	3 of 3	726322	829297	726322
NM_133225_Acbd3	chr1	182654006	182684317	+	chr1	182479646	182479905	1 of 2	174101	174101	204412
NM_133225_Acbd3	chr1	182654006	182684317	+	chr1	182479646	182479905	2 of 2	174101	174101	204412
NM_133235_Khdrbs2	chr1	32113056	32771277	+	---	---	---	---	---	---	---
NM_133239_Crb1	chr1	141093643	141296750	-	chr1	140381656	140381785	1 of 1	711858	914965	711858
NM_133252_Tram2	chr1	20984161	21069306	-	---	---	---	---	---	---	---
NM_133358_Zfp617	chr1	87909957	87912999	-	chr1	88408969	88409267	1 of 1	495970	495970	499012
NM_133664_Lad1	chr1	137715163	137730085	+	chr1	138437726	138437860	1 of 3	707641	722563	707641
NM_133664_Lad1	chr1	137715163	137730085	+	chr1	138437726	138437860	2 of 3	707641	722563	707641
NM_133664_Lad1	chr1	137715163	137730085	+	chr1	136956468	136956598	3 of 3	758565	758565	773487
NM_133684_Mosc2	chr1	186636947	186687141	-	chr1	185854947	185855105	1 of 2	781842	832036	781842
NM_133684_Mosc2	chr1	186636947	186687141	-	chr1	185854947	185855105	2 of 2	781842	832036	781842
NM_133705_Pycr2	chr1	182834431	182850616	+	chr1	182479646	182479905	1 of 2	354526	354526	370711
NM_133705_Pycr2	chr1	182834431	182850616	+	chr1	182479646	182479905	2 of 2	354526	354526	370711
NM_133728_Asnsd1	chr1	53382361	53409576	-	chr1	52625416	52625560	1 of 3	756801	784016	756801
NM_133728_Asnsd1	chr1	53382361	53409576	-	chr1	52625416	52625560	2 of 3	756801	784016	756801
NM_133728_Asnsd1	chr1	53382361	53409576	-	chr1	52625416	52625560	3 of 3	756801	784016	756801
NM_133748_Insig2	chr1	123200933	123229157	-	---	---	---	---	---	---	---
NM_133780_Tpr	chr1	152239968	152298193	+	---	---	---	---	---	---	---
NM_133781_Cab39	chr1	87687678	87748148	+	chr1	88408969	88409267	1 of 1	660821	721291	660821
NM_133805_Cops8	chr1	92499556	92564446	+	chr1	92070253	92070431	1 of 2	429125	429125	494015
NM_133805_Cops8	chr1	92499556	92564446	+	chr1	92070253	92070431	2 of 2	429125	429125	494015
NM_133806_Uap1	chr1	172007106	172105098	-	chr1	172620779	172620912	1 of 2	515681	515681	613673
NM_133806_Uap1	chr1	172007106	172105098	-	chr1	172620917	172621080	2 of 2	515819	515819	613811
NM_133808_Hdlbp	chr1	95302520	95375513	-	chr1	95186508	95186637	1 of 2	115883	188876	115883
NM_133808_Hdlbp	chr1	95302520	95375513	-	chr1	95186508	95186637	2 of 2	115883	188876	115883
NM_133809_Kmo	chr1	177550532	177592237	+	---	---	---	---	---	---	---
NM_133810_Stk17b	chr1	53812356	53857070	-	chr1	54631692	54631815	1 of 1	774622	774622	819336
NM_133815_Lbr	chr1	183737722	183773157	-	---	---	---	---	---	---	---
NM_133816_Sh3bp4	chr1	90966984	91051778	+	chr1	90592499	90592629	1 of 4	374355	374355	459149
NM_133816_Sh3bp4	chr1	90966984	91051778	+	chr1	91496003	91496145	2 of 4	444225	529019	444225
NM_133816_Sh3bp4	chr1	90966984	91051778	+	chr1	91496003	91496145	3 of 4	444225	529019	444225
NM_133816_Sh3bp4	chr1	90966984	91051778	+	chr1	91496155	91496319	4 of 4	444377	529171	444377
NM_133817_Zfp451	chr1	33817052	33871530	-	chr1	34206924	34207100	1 of 2	335394	335394	389872
NM_133817_Zfp451	chr1	33817052	33871530	-	chr1	34206924	34207100	2 of 2	335394	335394	389872
NM_133819_Ppp1r15b	chr1	135027595	135036355	+	chr1	135582677	135582828	1 of 3	546322	555082	546322
NM_133819_Ppp1r15b	chr1	135027595	135036355	+	chr1	135851853	135852218	2 of 3	815498	824258	815498
NM_133819_Ppp1r15b	chr1	135027595	135036355	+	chr1	135851853	135852218	3 of 3	815498	824258	815498
NM_133826_Atp6v1h	chr1	5060109	5173662	+	---	---	---	---	---	---	---
NM_133828_Creb1	chr1	64646684	64649524	+	chr1	63664888	63665018	1 of 1	981666	981666	984506
NM_133828_Creb1	chr1	64579391	64645546	+	chr1	63664888	63665018	1 of 1	914373	914373	980528
NM_133829_Mfsd6	chr1	52702101	52784383	-	chr1	52625416	52625560	1 of 3	76541	158823	76541
NM_133829_Mfsd6	chr1	52702101	52784383	-	chr1	52625416	52625560	2 of 3	76541	158823	76541
NM_133829_Mfsd6	chr1	52702101	52784383	-	chr1	52625416	52625560	3 of 3	76541	158823	76541
NM_133832_Rdh10	chr1	16095419	16123815	+	chr1	17030405	17030545	1 of 2	906590	934986	906590
NM_133832_Rdh10	chr1	16095419	16123815	+	chr1	17030405	17030545	2 of 2	906590	934986	906590
NM_133975_Trip12	chr1	84717781	84836834	-	---	---	---	---	---	---	---
NM_134252_Trpm8	chr1	90181363	90285482	+	chr1	89989553	89989714	1 of 4	191649	191649	295768
NM_134252_Trpm8	chr1	90181363	90285482	+	chr1	89989553	89989714	2 of 4	191649	191649	295768
NM_134252_Trpm8	chr1	90181363	90285482	+	chr1	89989553	89989714	3 of 4	191649	191649	295768
NM_134252_Trpm8	chr1	90181363	90285482	+	chr1	89989553	89989714	4 of 4	191649	191649	295768
NM_134438_Gpr37l1	chr1	137054243	137069087	-	chr1	136956468	136956598	1 of 1	97645	112489	97645
NM_134448_Dst	chr1	33965107	34411632	+	chr1	34206924	34207100	1 of 2	0	241817	204532
NM_134448_Dst	chr1	33965107	34411632	+	chr1	34206924	34207100	2 of 2	0	241817	204532
NM_138314_Nme7	chr1	166237503	166369483	+	chr1	167222964	167223261	1 of 2	853481	985461	853481
NM_138314_Nme7	chr1	166237503	166369483	+	chr1	167222964	167223261	2 of 2	853481	985461	853481
NM_138741_Sdpr	chr1	51345970	51359791	+	---	---	---	---	---	---	---
NM_139146_Satb2	chr1	56850830	57044309	-	---	---	---	---	---	---	---
NM_139150_Carf	chr1	60155057	60208366	+	---	---	---	---	---	---	---
NM_139152_Asb18	chr1	91849253	91911152	-	chr1	92070253	92070431	1 of 4	159101	159101	221000
NM_139152_Asb18	chr1	91849253	91911152	-	chr1	92070253	92070431	2 of 4	159101	159101	221000
NM_139152_Asb18	chr1	91849253	91911152	-	chr1	91496155	91496319	3 of 4	352934	414833	352934
NM_139152_Asb18	chr1	91849253	91911152	-	chr1	91496155	91496319	4 of 4	352934	414833	352934
NM_139270_Pth2r	chr1	65328648	65436194	+	---	---	---	---	---	---	---
NM_144530_Zc3h11a	chr1	135516445	135557956	-	chr1	135582677	135582828	1 of 3	24721	24721	66232
NM_144530_Zc3h11a	chr1	135516445	135557956	-	chr1	135851853	135852218	2 of 3	293897	293897	335408
NM_144530_Zc3h11a	chr1	135516445	135557956	-	chr1	135851853	135852218	3 of 3	293897	293897	335408
NM_144539_Slamf7	chr1	173562534	173583396	-	chr1	174376470	174376659	1 of 3	793074	793074	813936
NM_144539_Slamf7	chr1	173562534	173583396	-	chr1	172620917	172621080	2 of 3	941454	962316	941454
NM_144539_Slamf7	chr1	173562534	173583396	-	chr1	172620779	172620912	3 of 3	941622	962484	941622
NM_144558_Bivm	chr1	44175822	44201615	+	chr1	44195449	44195639	1 of 2	0	19627	5976
NM_144558_Bivm	chr1	44175822	44201615	+	chr1	44195449	44195639	2 of 2	0	19627	5976
NM_144559_Fcgr4	chr1	172925278	172974678	+	chr1	172620917	172621080	1 of 2	304198	304198	353598
NM_144559_Fcgr4	chr1	172925278	172974678	+	chr1	172620779	172620912	2 of 2	304366	304366	353766
NM_144761_Crygb	chr1	65126809	65127141	-	---	---	---	---	---	---	---
NM_144791_Tor1aip1	chr1	157851734	157889804	-	chr1	158510523	158510813	1 of 4	620719	620719	658789
NM_144791_Tor1aip1	chr1	157851734	157889804	-	chr1	158510523	158510813	2 of 4	620719	620719	658789
NM_144791_Tor1aip1	chr1	157851734	157889804	-	chr1	158537267	158537411	3 of 4	647463	647463	685533
NM_144791_Tor1aip1	chr1	157851734	157889804	-	chr1	158537267	158537411	4 of 4	647463	647463	685533
NM_144794_Tmem63a	chr1	182872430	182919700	+	chr1	182479646	182479905	1 of 2	392525	392525	439795
NM_144794_Tmem63a	chr1	182872430	182919700	+	chr1	182479646	182479905	2 of 2	392525	392525	439795
NM_144796_Susd4	chr1	184694011	184850523	+	---	---	---	---	---	---	---
NM_144810_Klhdc8a	chr1	134182914	134204342	+	---	---	---	---	---	---	---
NM_144814_Rcor3	chr1	193910981	193962565	-	chr1	194258648	194259032	1 of 4	296083	296083	347667
NM_144814_Rcor3	chr1	193910981	193962565	-	chr1	194258648	194259032	2 of 4	296083	296083	347667
NM_144814_Rcor3	chr1	193910981	193962565	-	chr1	194645118	194645475	3 of 4	682553	682553	734137
NM_144814_Rcor3	chr1	193910981	193962565	-	chr1	194957396	194957723	4 of 4	994831	994831	1046415
NM_144817_Camk1g	chr1	195172540	195216632	-	chr1	195324443	195324741	1 of 4	107811	107811	151903
NM_144817_Camk1g	chr1	195172540	195216632	-	chr1	195330701	195330930	2 of 4	114069	114069	158161
NM_144817_Camk1g	chr1	195172540	195216632	-	chr1	195338316	195338616	3 of 4	121684	121684	165776
NM_144817_Camk1g	chr1	195172540	195216632	-	chr1	195342728	195342985	4 of 4	126096	126096	170188
NM_144875_Rab7l1	chr1	133763813	133782396	+	chr1	133114860	133115015	1 of 2	648798	648798	667381
NM_144875_Rab7l1	chr1	133763813	133782396	+	chr1	132950929	132951247	2 of 2	812566	812566	831149
NM_144877_Mettl13	chr1	164462268	164478659	-	chr1	164215623	164215935	1 of 4	246333	262724	246333
NM_144877_Mettl13	chr1	164462268	164478659	-	chr1	164215623	164215935	2 of 4	246333	262724	246333
NM_144877_Mettl13	chr1	164462268	164478659	-	chr1	163827897	163828062	3 of 4	634206	650597	634206
NM_144877_Mettl13	chr1	164462268	164478659	-	chr1	163827897	163828062	4 of 4	634206	650597	634206
NM_144878_Fmo4	chr1	164675648	164744002	-	chr1	164215623	164215935	1 of 4	459713	528067	459713
NM_144878_Fmo4	chr1	164675648	164744002	-	chr1	164215623	164215935	2 of 4	459713	528067	459713
NM_144878_Fmo4	chr1	164675648	164744002	-	chr1	163827897	163828062	3 of 4	847586	915940	847586
NM_144878_Fmo4	chr1	164675648	164744002	-	chr1	163827897	163828062	4 of 4	847586	915940	847586
NM_144879_Vash2	chr1	192771545	192803413	-	---	---	---	---	---	---	---
NM_144880_Ppp2r5a	chr1	193175865	193290728	-	chr1	194258648	194259032	1 of 2	967920	967920	1082783
NM_144880_Ppp2r5a	chr1	193175865	193290728	-	chr1	194258648	194259032	2 of 2	967920	967920	1082783
NM_144881_Hhat	chr1	194320603	194649833	-	chr1	194645118	194645475	1 of 4	0	4358	324515
NM_144881_Hhat	chr1	194320603	194649833	-	chr1	194957396	194957723	2 of 4	307563	307563	636793
NM_144881_Hhat	chr1	194320603	194649833	-	chr1	194957396	194957723	3 of 4	307563	307563	636793
NM_144881_Hhat	chr1	194320603	194649833	-	chr1	194258648	194259032	4 of 4	61571	390801	61571
NM_144882_2810022L02Rik	chr1	57831026	58005952	+	---	---	---	---	---	---	---
NM_144953_1700019D03Rik	chr1	52981207	53077002	-	chr1	52625416	52625560	1 of 3	355647	451442	355647
NM_144953_1700019D03Rik	chr1	52981207	53077002	-	chr1	52625416	52625560	2 of 3	355647	451442	355647
NM_144953_1700019D03Rik	chr1	52981207	53077002	-	chr1	52625416	52625560	3 of 3	355647	451442	355647
NM_144960_Fcamr	chr1	132697479	132711317	+	chr1	132950929	132951247	1 of 2	239612	253450	239612
NM_144960_Fcamr	chr1	132697479	132711317	+	chr1	133114860	133115015	2 of 2	403543	417381	403543
NM_145100_Lypd1	chr1	127768620	127809650	-	---	---	---	---	---	---	---
NM_145128_Mgat5	chr1	129101583	129384133	+	---	---	---	---	---	---	---
NM_145141_Fcrla	chr1	172847725	172857714	-	chr1	172620917	172621080	1 of 2	226645	236634	226645
